,overall,reviewTime,reviewerID,asin,reviewText,title,brand
2321,1.0,"06 30, 2017",A2K0N4PHSE15TL,B00RXEWOAA,It does not work on my pc. I am not pleased with the drive at all. How do I return it?,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2322,5.0,"06 29, 2017",A2NLVE33K0ADYV,B00RXEWOAA,this unit is being used to retrieve older photos and documents.  It is working great.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2323,4.0,"06 29, 2017",AWO3SWBA10J00,B00RXEWOAA,"I had lost my original floppy drive, so ordered this one. So far so good.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2324,4.0,"06 29, 2017",A2XJ3VCUY3C8ZF,B00RXEWOAA,"Drive worked well with my very old Mac diskettes. If it had electronic eject instead of manual, it would get 5 stars. No problem with the manual eject though and it isn't a bother to do it manually. One thing: once after ejecting a diskette the drive clicked repeatedly as if trying to read a diskette but it was empty. I just unplugged it from the USB.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2325,4.0,"06 28, 2017",A3M3I89C4TPLHD,B00RXEWOAA,"Plugged right in and started working with no issues. Very easy to use, but also a reminder how slow reading a 3.5 floppy used to be. Price was good, using it to help me recover some files from some old floppies. Happy so far with the drive.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2326,3.0,"06 27, 2017",A2A6B4EH8PPB4J,B00RXEWOAA,a bit loud but served its purpose,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2327,4.0,"06 27, 2017",A2223MRNW4BSEN,B00RXEWOAA,"Wow, what a life saver, I had some business plan files of floppy disks and this was a major life saver. I use this on both Macs and PC's","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2328,5.0,"06 19, 2017",AQ6JVC5F7G24S,B00RXEWOAA,Plug it in and suck all the old files off your Windows 95 computer.  Works great right out of the box.  And that price!,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2329,5.0,"06 19, 2017",AZP0ZR9UNEAXW,B00RXEWOAA,works great and the cable is long enough for my needs.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2330,4.0,"06 18, 2017",A1C8M0EM4KLOBU,B00RXEWOAA,"It very well could be an isolated issue with my Mac but Microsoft Word freezes up while saving the files on the floppy. Doesn't bother me though because you shouldn't be saving anything on the floppy anyways. Opening files and copying text to a new file work fine though.
 It's interesting pulling up old files from 10-15 years ago!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2331,5.0,"06 13, 2017",AY8ZNDFP5F3I0,B00RXEWOAA,I plugged it into my Macbook and it worked but I can't attest to longevity just yet.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2332,5.0,"06 12, 2017",A1U5KFXJLZOEN8,B00RXEWOAA,Excellent device. No problems.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2333,5.0,"06 11, 2017",A26QMG1MOQYO1Z,B00RXEWOAA,great,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2334,5.0,"06 11, 2017",A178B2WOHVLKYO,B00RXEWOAA,"I purchased two, The purple 7 and one other floppy usb  drive. I tried both and both worked with just plugging into my Toshiba laptop with win7 and waiting until drivers were automatically installed and used to restore lost files from old bak up floppies. Great equip!!  I have many friends who have many floppy disks with data they want converted to cd format for storage and this makes it easy to do.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2335,1.0,"06 9, 2017",A3FAKPW2XKA51C,B00RXEWOAA,"Was unusable on my Linux and OSX machine. Checking the console, there were IO errors. So, it is DOA.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2336,5.0,"06 4, 2017",A2CRIC1BKMLACP,B00RXEWOAA,"Has no trouble whatsoever reading my floppies, writing images, etc. Took a gamble with such an unknown (to me, anyway, and I suspect to most) company. Gamble paid off. Very cheap, fairly well constructed, and most importantly, it works. Used it to write MS-DOS images to disk, as well as retro games and such for my Windows 98 machine.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2337,5.0,"05 29, 2017",AE1H7F1G3Z8WE,B00RXEWOAA,"Seems like a good build. It has some heft to it, unlike some products that are as light as a feather. Purchased for a customer that has some pictures on floppies that he needed access to. We tried it and it read his floppies. If he doesn't bring it back to me when he's done with it, I'll probably be buying one for myself to use here at my computer repair shop.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2338,5.0,"05 29, 2017",AN5YKO22B9N9B,B00RXEWOAA,"Works well, thank you","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2339,5.0,"05 26, 2017",A3L6LA5JSPLIGB,B00RXEWOAA,I use this floppy disk drive to download embroidery designs that are on my Windows 10 laptop.  It works great.  This drive replaces an older one that was not compatible with Windows 10.  I highly recommend it.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2340,5.0,"05 26, 2017",A2FCKBA20R0RY9,B00RXEWOAA,Excellent service and great product.  Exactly what I wanted which arrived in w very short time.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2341,5.0,"05 25, 2017",A8X7JBKDY4YMO,B00RXEWOAA,"I had a different brand floppy reader which I thought was working fine, but after a while only read 1 in 10 disks. First I thought that my disks were corrupt from sitting around for the last decade.  I had a suspicion the problem was my external drive so got this one.
Was VERY pleased with this little workhorse.  Used to copy some 300+ floppy disks to computer. Good price, no issues  Recommend!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2342,1.0,"05 22, 2017",AKMG1CHQJOX1S,B00RXEWOAA,I bought this drive because it said it would run on a Mac. I have OS 10.12.4 and I am totally unable to use this device. Even with a blank disk in the drive my Mac will not recognize and allow me to copy a file.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2343,5.0,"05 22, 2017",A2LY0PV1G4IOHF,B00RXEWOAA,It works like advertized,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2344,5.0,"05 22, 2017",A23X92X1D7PLTA,B00RXEWOAA,"The drive worked right out of the box. I really needed something to work for access to some old files. The other USB drive I had would not initialize in Windows 10. The way to get to the files in Windows 10 was unexpected, but after a bit of clicking around, if you click on the device in Explorer, the file show up and can be manipulated with explorer just like any other files. The device does not show up as a drive in Windows 10 Explorer.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2345,5.0,"05 21, 2017",A1T57CEHYAJ7WL,B00RXEWOAA,"Incredible that many years after this type of sotorage media was discontinued, this product solved a extreme urgent necessity I had, regarding a very old file I needed.

Finally, I found thos file and can do my work

Thank you to Chuanganzho people","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2346,5.0,"05 19, 2017",AG48ALI3RT3R3,B00RXEWOAA,This product was able to read all of my floppy diskettes which is about 20 of them.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2347,4.0,"05 18, 2017",A1T13PQBEOEXRM,B00RXEWOAA,It works great on my Lenovo but Windows 10 on my wife's HP laptop can't seem to find a driver to make it play DVDs.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2348,4.0,"05 13, 2017",A95TYCTDDB9ZN,B00RXEWOAA,does the trick.  My newest computer has no floppy drive.  I have some old floppy disks that I no longer use but I wanted to check them for personal content before getting rid of them.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2349,5.0,"05 12, 2017",A1V3PCKVCJ3TTZ,B00RXEWOAA,"Other than my firsts honeymoon, this was the most satisfying two minutes of my life.  Open the box, plug it into the computer, slide in the floppy disc, and download the old files.  Does not get any easier than that.  I downloaded the dozen or so floppies I had discovered, then resold it to a friend in the same situation as I.  I could not have gone to a service and had them downloaded for anywhere near this cost.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2350,5.0,"05 9, 2017",A9XMT8F1CG7C,B00RXEWOAA,"Hi,
  I needed a way to transfer music that I've written and performed from my KR-15 Intelligent Piano (Roland) to my Windows 7 computer.  The KR-15 only saves to a floppy disk, not a CD or a flash drive.  The computer does not have a floppy disk drive, only a CD drive.  So I was very happy to find your floppy disk drive on-line;  no retail store nearby sold them.  Your floppy drive arrive on-time and worked beautifully.  So now I can use a very fine instrument to record and save my music on my computer.  Soon I will figure out how to turn the midi-file on the floppy drive from the piano into a WAV file, and then I can use it to produce music videos I can post to Youtube!  Thank you!  Cheers,  Leslie","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2351,5.0,"05 8, 2017",AQN1LVYBPL0JE,B00RXEWOAA,"In the day of CD's - DVD's and Flash Drives, some of us have some 3 1/2"" diskettes lying around or stuffed in a box.  I found mine in the process of cleaning out some 'stuff' and realized I had a few things I needed from them.  Only problem is most of today's computers no longer provide a 3 1/2"" disk reader.
So far, this has read every disk I'm put in it with exception of one.  I checked it on another disk reader and found that it was bad.  So far I'm batting 100% with this portable floppy and carry it in my laptop bag in the event I need it again in the future.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2352,5.0,"05 6, 2017",A3FV4KD7VOV4F2,B00RXEWOAA,"I actually bought this for my sister who found some old 1.2MB floppies that she knew contained photos.  The drive worked fine.  My sister was bemused by the resolution of old photos, but that's what to expect if you have a bunch of photos whose total size is less than 1.2MB.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2353,5.0,"05 6, 2017",A3K293705T78YB,B00RXEWOAA,"Simple slim disk drive, easy to use and works like a charm, great value, no instructions required! Highly recommend this little problem solver.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2354,5.0,"05 3, 2017",A3KMJSLOICDAPO,B00RXEWOAA,"The Floppy Disk portable works really well. Delivered on time, it came in a box and it was recognized by my laptop with Windows 10 immediately and I was able to access all the files. I am the guy that still has many floppy disk with information that was never transferred to a more modern storage system. In any case, for all the people that grew up with floppy disk and even with 51/4 disk, this is a return to the past.

I strongly recommend this drive.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2355,5.0,"05 3, 2017",ABZ9EPK9V9VTD,B00RXEWOAA,I ordered this as a gift for someone who has a large number of floppies with pictures. They are happy with the drive.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
